"","survey_id","under_represented","attend_sciexpo_this_year","attend_sciexpo_last_year","prepost","questionnaire","item_nbr","item_id","response","subscale","subscale_item_nbr","timestamp","current_grade","ap_science_enrolled","score","session_completed"
"1",116,"HURM","Yes","Yes","pre","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-03 10:17:43.192,"12th Grade (Senior)","No",4,"pre & post"
"2",116,"HURM","Yes","Yes","pre","represented_in_science",NA,NA,"A little bit represented","represented_in_science",NA,2025-10-03 10:17:43.192,"12th Grade (Senior)","No",2,"pre & post"
"3",116,"HURM","Yes","Yes","pre","ssi",1,"p1","Strongly agree","Peformance","1",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",5,"pre & post"
"4",116,"HURM","Yes","Yes","pre","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",4,"pre & post"
"5",116,"HURM","Yes","Yes","pre","ssi",3,"r1","Somewhat agree","Recognition","1",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",4,"pre & post"
"6",116,"HURM","Yes","Yes","pre","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",4,"pre & post"
"7",116,"HURM","Yes","Yes","pre","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",4,"pre & post"
"8",116,"HURM","Yes","Yes","pre","ssi",6,"i3","Strongly agree","Interest","3",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",5,"pre & post"
"9",116,"HURM","Yes","Yes","pre","ssi",7,"p3","Strongly agree","Peformance","3",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",5,"pre & post"
"10",116,"HURM","Yes","Yes","pre","ssi",8,"r2","Somewhat agree","Recognition","2",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",4,"pre & post"
"11",116,"HURM","Yes","Yes","pre","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",4,"pre & post"
"12",116,"HURM","Yes","Yes","pre","ssi",10,"p4","Neither agree nor disagree","Peformance","4",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",3,"pre & post"
"13",116,"HURM","Yes","Yes","pre","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",3,"pre & post"
"14",116,"HURM","Yes","Yes","pre","ssi",12,"i5","Strongly agree","Interest","5",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",5,"pre & post"
"15",116,"HURM","Yes","Yes","pre","ssi",13,"r4","Strongly agree","Recognition","4",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",5,"pre & post"
"16",116,"HURM","Yes","Yes","pre","ssi",14,"i6","Strongly agree","Interest","6",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",5,"pre & post"
"17",116,"HURM","Yes","Yes","pre","ssi",15,"c5","Strongly agree","Competence","5",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",5,"pre & post"
"18",116,"HURM","Yes","Yes","pre","ssi",16,"c6","Strongly agree","Competence","6",2025-10-03 10:17:43.192,"12th Grade (Senior)","No",5,"pre & post"
"19",116,"HURM","Yes","Yes","post","feelings_change_after_sciexpo",NA,NA,"I think seeing myself represented throughout the expo strengthened my passion for science. The career path i've  been considering has had me worrying a bit about whether it is really something I'd be able to do but seeing each presenter talk about the specific science they're interested in with such passion re-sparked my passion.","feelings_change_after_sciexpo",NA,2025-10-28 10:07:58.594,"12th Grade (Senior)","No",NA,"pre & post"
"20",116,"HURM","Yes","Yes","post","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"21",116,"HURM","Yes","Yes","post","represented_in_science",NA,NA,"Somewhat represented","represented_in_science",NA,2025-10-28 10:07:58.594,"12th Grade (Senior)","No",3,"pre & post"
"22",116,"HURM","Yes","Yes","post","sciexpo_most_valuable_aspects",NA,NA,"I really enjoyed that each presentation was personal to each person there and they all didn't seem like they just had to be there but they truly were passionate and wanted to share it with us students.","sciexpo_most_valuable_aspects",NA,2025-10-28 10:07:58.594,"12th Grade (Senior)","No",NA,"pre & post"
"23",116,"HURM","Yes","Yes","post","sciexpo_other_comments",NA,NA,NA,"sciexpo_other_comments",NA,2025-10-28 10:07:58.594,"12th Grade (Senior)","No",NA,"pre & post"
"24",116,"HURM","Yes","Yes","post","sciexpo_what_to_improve",NA,NA,"The only thing I would improve is the amount of things there were, there wasn't much so I revisited lots of the tables.","sciexpo_what_to_improve",NA,2025-10-28 10:07:58.594,"12th Grade (Senior)","No",NA,"pre & post"
"25",116,"HURM","Yes","Yes","post","ssi",1,"p1","Strongly agree","Peformance","1",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",5,"pre & post"
"26",116,"HURM","Yes","Yes","post","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"27",116,"HURM","Yes","Yes","post","ssi",3,"r1","Somewhat agree","Recognition","1",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"28",116,"HURM","Yes","Yes","post","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"29",116,"HURM","Yes","Yes","post","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"30",116,"HURM","Yes","Yes","post","ssi",6,"i3","Strongly agree","Interest","3",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",5,"pre & post"
"31",116,"HURM","Yes","Yes","post","ssi",7,"p3","Strongly agree","Peformance","3",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",5,"pre & post"
"32",116,"HURM","Yes","Yes","post","ssi",8,"r2","Somewhat agree","Recognition","2",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"33",116,"HURM","Yes","Yes","post","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"34",116,"HURM","Yes","Yes","post","ssi",10,"p4","Somewhat disagree","Peformance","4",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",2,"pre & post"
"35",116,"HURM","Yes","Yes","post","ssi",11,"r3","Somewhat agree","Recognition","3",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"36",116,"HURM","Yes","Yes","post","ssi",12,"i5","Strongly agree","Interest","5",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",5,"pre & post"
"37",116,"HURM","Yes","Yes","post","ssi",13,"r4","Strongly agree","Recognition","4",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",5,"pre & post"
"38",116,"HURM","Yes","Yes","post","ssi",14,"i6","Strongly agree","Interest","6",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",5,"pre & post"
"39",116,"HURM","Yes","Yes","post","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"40",116,"HURM","Yes","Yes","post","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-28 10:07:58.594,"12th Grade (Senior)","No",4,"pre & post"
"41",118,"Non-
HURM","Yes","No","pre","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"42",118,"Non-
HURM","Yes","No","pre","represented_in_science",NA,NA,"Somewhat represented","represented_in_science",NA,2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",3,"pre & post"
"43",118,"Non-
HURM","Yes","No","pre","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"44",118,"Non-
HURM","Yes","No","pre","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"45",118,"Non-
HURM","Yes","No","pre","ssi",3,"r1","Neither agree nor disagree","Recognition","1",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",3,"pre & post"
"46",118,"Non-
HURM","Yes","No","pre","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"47",118,"Non-
HURM","Yes","No","pre","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"48",118,"Non-
HURM","Yes","No","pre","ssi",6,"i3","Strongly agree","Interest","3",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",5,"pre & post"
"49",118,"Non-
HURM","Yes","No","pre","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"50",118,"Non-
HURM","Yes","No","pre","ssi",8,"r2","Neither agree nor disagree","Recognition","2",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",3,"pre & post"
"51",118,"Non-
HURM","Yes","No","pre","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"52",118,"Non-
HURM","Yes","No","pre","ssi",10,"p4","Somewhat agree","Peformance","4",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"53",118,"Non-
HURM","Yes","No","pre","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",3,"pre & post"
"54",118,"Non-
HURM","Yes","No","pre","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"55",118,"Non-
HURM","Yes","No","pre","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",3,"pre & post"
"56",118,"Non-
HURM","Yes","No","pre","ssi",14,"i6","Neither agree nor disagree","Interest","6",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",3,"pre & post"
"57",118,"Non-
HURM","Yes","No","pre","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"58",118,"Non-
HURM","Yes","No","pre","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-03 10:15:04.634,"11th Grade (Junior)","Yes",4,"pre & post"
"59",118,"Non-
HURM","Yes","No","post","feelings_change_after_sciexpo",NA,NA,"I saw myself being represented as a scientist.","feelings_change_after_sciexpo",NA,2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",NA,"pre & post"
"60",118,"Non-
HURM","Yes","No","post","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"61",118,"Non-
HURM","Yes","No","post","represented_in_science",NA,NA,"Mostly represented","represented_in_science",NA,2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"62",118,"Non-
HURM","Yes","No","post","sciexpo_most_valuable_aspects",NA,NA,"I saw people who changed their careers throughout their life to become a scientist, this enlightened my view on my possibilities as a scientist and other careers","sciexpo_most_valuable_aspects",NA,2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",NA,"pre & post"
"63",118,"Non-
HURM","Yes","No","post","sciexpo_other_comments",NA,NA,"N/A","sciexpo_other_comments",NA,2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",NA,"pre & post"
"64",118,"Non-
HURM","Yes","No","post","sciexpo_what_to_improve",NA,NA,"N/A","sciexpo_what_to_improve",NA,2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",NA,"pre & post"
"65",118,"Non-
HURM","Yes","No","post","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"66",118,"Non-
HURM","Yes","No","post","ssi",2,"c1","Neither agree nor disagree","Competence","1",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",3,"pre & post"
"67",118,"Non-
HURM","Yes","No","post","ssi",3,"r1","Neither agree nor disagree","Recognition","1",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",3,"pre & post"
"68",118,"Non-
HURM","Yes","No","post","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"69",118,"Non-
HURM","Yes","No","post","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"70",118,"Non-
HURM","Yes","No","post","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"71",118,"Non-
HURM","Yes","No","post","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"72",118,"Non-
HURM","Yes","No","post","ssi",8,"r2","Somewhat disagree","Recognition","2",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",2,"pre & post"
"73",118,"Non-
HURM","Yes","No","post","ssi",9,"c3","Neither agree nor disagree","Competence","3",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",3,"pre & post"
"74",118,"Non-
HURM","Yes","No","post","ssi",10,"p4","Neither agree nor disagree","Peformance","4",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",3,"pre & post"
"75",118,"Non-
HURM","Yes","No","post","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",3,"pre & post"
"76",118,"Non-
HURM","Yes","No","post","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"77",118,"Non-
HURM","Yes","No","post","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",3,"pre & post"
"78",118,"Non-
HURM","Yes","No","post","ssi",14,"i6","Neither agree nor disagree","Interest","6",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",3,"pre & post"
"79",118,"Non-
HURM","Yes","No","post","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"80",118,"Non-
HURM","Yes","No","post","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-28 10:05:13.487,"11th Grade (Junior)","Yes",4,"pre & post"
"81",139,"Non-
HURM","No","Yes","pre","likely_become_scientist",NA,NA,"Extremely likely","likely_become_scientist",NA,2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"82",139,"Non-
HURM","No","Yes","pre","represented_in_science",NA,NA,"Completely represented","represented_in_science",NA,2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"83",139,"Non-
HURM","No","Yes","pre","ssi",1,"p1","Strongly agree","Peformance","1",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"84",139,"Non-
HURM","No","Yes","pre","ssi",2,"c1","Strongly agree","Competence","1",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"85",139,"Non-
HURM","No","Yes","pre","ssi",3,"r1","Strongly agree","Recognition","1",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"86",139,"Non-
HURM","No","Yes","pre","ssi",4,"i1","Strongly agree","Interest","1",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"87",139,"Non-
HURM","No","Yes","pre","ssi",5,"i2","Strongly agree","Interest","2",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"88",139,"Non-
HURM","No","Yes","pre","ssi",6,"i3","Strongly agree","Interest","3",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"89",139,"Non-
HURM","No","Yes","pre","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",4,"pre & post"
"90",139,"Non-
HURM","No","Yes","pre","ssi",8,"r2","Somewhat agree","Recognition","2",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",4,"pre & post"
"91",139,"Non-
HURM","No","Yes","pre","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",4,"pre & post"
"92",139,"Non-
HURM","No","Yes","pre","ssi",10,"p4","Strongly agree","Peformance","4",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"93",139,"Non-
HURM","No","Yes","pre","ssi",11,"r3","Strongly agree","Recognition","3",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"94",139,"Non-
HURM","No","Yes","pre","ssi",12,"i5","Strongly agree","Interest","5",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"95",139,"Non-
HURM","No","Yes","pre","ssi",13,"r4","Strongly agree","Recognition","4",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"96",139,"Non-
HURM","No","Yes","pre","ssi",14,"i6","Strongly agree","Interest","6",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"97",139,"Non-
HURM","No","Yes","pre","ssi",15,"c5","Strongly agree","Competence","5",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"98",139,"Non-
HURM","No","Yes","pre","ssi",16,"c6","Strongly agree","Competence","6",2025-10-03 10:13:05.47,"12th Grade (Senior)","Yes",5,"pre & post"
"99",139,"Non-
HURM","No","Yes","post","feelings_change_after_sciexpo",NA,NA,"did not attend the expo","feelings_change_after_sciexpo",NA,2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",NA,"pre & post"
"100",139,"Non-
HURM","No","Yes","post","likely_become_scientist",NA,NA,"Extremely likely","likely_become_scientist",NA,2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"101",139,"Non-
HURM","No","Yes","post","represented_in_science",NA,NA,"Completely represented","represented_in_science",NA,2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"102",139,"Non-
HURM","No","Yes","post","sciexpo_most_valuable_aspects",NA,NA,NA,"sciexpo_most_valuable_aspects",NA,2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",NA,"pre & post"
"103",139,"Non-
HURM","No","Yes","post","sciexpo_other_comments",NA,NA,NA,"sciexpo_other_comments",NA,2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",NA,"pre & post"
"104",139,"Non-
HURM","No","Yes","post","sciexpo_what_to_improve",NA,NA,NA,"sciexpo_what_to_improve",NA,2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",NA,"pre & post"
"105",139,"Non-
HURM","No","Yes","post","ssi",1,"p1","Strongly agree","Peformance","1",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"106",139,"Non-
HURM","No","Yes","post","ssi",2,"c1","Strongly agree","Competence","1",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"107",139,"Non-
HURM","No","Yes","post","ssi",3,"r1","Strongly agree","Recognition","1",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"108",139,"Non-
HURM","No","Yes","post","ssi",4,"i1","Strongly agree","Interest","1",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"109",139,"Non-
HURM","No","Yes","post","ssi",5,"i2","Strongly agree","Interest","2",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"110",139,"Non-
HURM","No","Yes","post","ssi",6,"i3","Strongly agree","Interest","3",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"111",139,"Non-
HURM","No","Yes","post","ssi",7,"p3","Strongly agree","Peformance","3",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"112",139,"Non-
HURM","No","Yes","post","ssi",8,"r2","Somewhat agree","Recognition","2",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",4,"pre & post"
"113",139,"Non-
HURM","No","Yes","post","ssi",9,"c3","Strongly agree","Competence","3",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"114",139,"Non-
HURM","No","Yes","post","ssi",10,"p4","Somewhat agree","Peformance","4",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",4,"pre & post"
"115",139,"Non-
HURM","No","Yes","post","ssi",11,"r3","Somewhat agree","Recognition","3",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",4,"pre & post"
"116",139,"Non-
HURM","No","Yes","post","ssi",12,"i5","Strongly agree","Interest","5",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"117",139,"Non-
HURM","No","Yes","post","ssi",13,"r4","Strongly agree","Recognition","4",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"118",139,"Non-
HURM","No","Yes","post","ssi",14,"i6","Strongly agree","Interest","6",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"119",139,"Non-
HURM","No","Yes","post","ssi",15,"c5","Strongly agree","Competence","5",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",5,"pre & post"
"120",139,"Non-
HURM","No","Yes","post","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-28 10:01:10.293,"12th Grade (Senior)","Yes",4,"pre & post"
"121",149,"Non-
HURM","Yes","No","pre","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",4,"pre & post"
"122",149,"Non-
HURM","Yes","No","pre","represented_in_science",NA,NA,"Completely represented","represented_in_science",NA,2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"123",149,"Non-
HURM","Yes","No","pre","ssi",1,"p1","Strongly agree","Peformance","1",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"124",149,"Non-
HURM","Yes","No","pre","ssi",2,"c1","Strongly agree","Competence","1",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"125",149,"Non-
HURM","Yes","No","pre","ssi",3,"r1","Strongly agree","Recognition","1",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"126",149,"Non-
HURM","Yes","No","pre","ssi",4,"i1","Strongly agree","Interest","1",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"127",149,"Non-
HURM","Yes","No","pre","ssi",5,"i2","Strongly agree","Interest","2",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"128",149,"Non-
HURM","Yes","No","pre","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",4,"pre & post"
"129",149,"Non-
HURM","Yes","No","pre","ssi",7,"p3","Strongly agree","Peformance","3",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"130",149,"Non-
HURM","Yes","No","pre","ssi",8,"r2","Strongly agree","Recognition","2",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"131",149,"Non-
HURM","Yes","No","pre","ssi",9,"c3","Strongly agree","Competence","3",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"132",149,"Non-
HURM","Yes","No","pre","ssi",10,"p4","Strongly agree","Peformance","4",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"133",149,"Non-
HURM","Yes","No","pre","ssi",11,"r3","Strongly agree","Recognition","3",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"134",149,"Non-
HURM","Yes","No","pre","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",4,"pre & post"
"135",149,"Non-
HURM","Yes","No","pre","ssi",13,"r4","Strongly agree","Recognition","4",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"136",149,"Non-
HURM","Yes","No","pre","ssi",14,"i6","Strongly agree","Interest","6",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"137",149,"Non-
HURM","Yes","No","pre","ssi",15,"c5","Strongly agree","Competence","5",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"138",149,"Non-
HURM","Yes","No","pre","ssi",16,"c6","Strongly agree","Competence","6",2025-10-03 10:13:54.7,"12th Grade (Senior)","Yes",5,"pre & post"
"139",149,"Non-
HURM","Yes","No","post","feelings_change_after_sciexpo",NA,NA,"I saw myself represented by the scientific community and it has not really changed my perception because I had already seen myself represented.","feelings_change_after_sciexpo",NA,2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",NA,"pre & post"
"140",149,"Non-
HURM","Yes","No","post","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",4,"pre & post"
"141",149,"Non-
HURM","Yes","No","post","represented_in_science",NA,NA,"Completely represented","represented_in_science",NA,2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"142",149,"Non-
HURM","Yes","No","post","sciexpo_most_valuable_aspects",NA,NA,"Getting to learn about people's research.","sciexpo_most_valuable_aspects",NA,2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",NA,"pre & post"
"143",149,"Non-
HURM","Yes","No","post","sciexpo_other_comments",NA,NA,NA,"sciexpo_other_comments",NA,2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",NA,"pre & post"
"144",149,"Non-
HURM","Yes","No","post","sciexpo_what_to_improve",NA,NA,"More different research to hear about.","sciexpo_what_to_improve",NA,2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",NA,"pre & post"
"145",149,"Non-
HURM","Yes","No","post","ssi",1,"p1","Strongly agree","Peformance","1",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"146",149,"Non-
HURM","Yes","No","post","ssi",2,"c1","Strongly agree","Competence","1",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"147",149,"Non-
HURM","Yes","No","post","ssi",3,"r1","Strongly agree","Recognition","1",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"148",149,"Non-
HURM","Yes","No","post","ssi",4,"i1","Strongly agree","Interest","1",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"149",149,"Non-
HURM","Yes","No","post","ssi",5,"i2","Strongly agree","Interest","2",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"150",149,"Non-
HURM","Yes","No","post","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",4,"pre & post"
"151",149,"Non-
HURM","Yes","No","post","ssi",7,"p3","Strongly agree","Peformance","3",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"152",149,"Non-
HURM","Yes","No","post","ssi",8,"r2","Strongly agree","Recognition","2",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"153",149,"Non-
HURM","Yes","No","post","ssi",9,"c3","Strongly agree","Competence","3",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
"154",149,"Non-
HURM","Yes","No","post","ssi",10,"p4","Strongly agree","Peformance","4",2025-10-28 10:01:55.874,"12th Grade (Senior)","Yes",5,"pre & post"
